codigo_municipio;nome_municipio;ec_por_1000_trabalhadores
3556404;Vargem Grande do Sul;13,89
4219101;Vargeão;0,68
3170701;Varginha;32,16
2313955;Varjota;182,71
5221908;Varjão;25,89
3170750;Varjão de Minas;5,6
3306156;Varre-Sai;14,65
2933174;Varzedo;5,17
3170909;Varzelândia;4,7
3306206;Vassouras;6,21
3171006;Vazante;6,86
3205069;Venda Nova do Imigrante;24,97
2414753;Venha-Ver;0
4128534;Ventania;0,78
2616001;Venturosa;58,94
4322608;Venâncio Aires;33,32
5108501;Vera;4,92
2414803;Vera Cruz;0
2933208;Vera Cruz;22,26
3556602;Vera Cruz;15,23
4322707;Vera Cruz;72,45
4128559;Vera Cruz do Oeste;14,32
2211506;Vera Mendes;0
4322806;Veranópolis;18,88
2616100;Verdejante;4,87
3171030;Verdelândia;0
2933257;Vereda;0
3171071;Veredinha;3,4
3171154;Vermelho Novo;5,83
2616183;Vertente do Lério;0
2616209;Vertentes;16,27
4128609;Verê;8,86
3171105;Veríssimo;11,9
3171204;Vespasiano;17,66
4322855;Vespasiano Corrêa;2,6
4322905;Viadutos;11,93
4323002;Viamão;20,82
2112803;Viana;37,99
3205101;Viana;16,42
5222005;Vianópolis;20,24
4323101;Vicente Dutra;0
5008404;Vicentina;1,7
5222054;Vicentinópolis;4,16
4323200;Victor Graeff;0
2616308;Vicência;6,59
4219200;Vidal Ramos;11,11
4219309;Videira;23,86
3171402;Vieiras;0
2517209;Vieirópolis;9,98
1508209;Vigia;5,6
5105507;Vila Bela da Santíssima Trindade;6,87
5222203;Vila Boa;1,19
2415008;Vila Flor;5,29
4323309;Vila Flores;0,63
4323358;Vila Lângaro;0
4323408;Vila Maria;3,26
2211605;Vila Nova do Piauí;5,38
4323457;Vila Nova do Sul;5,87
2112852;Vila Nova dos Martírios;22,46
3205150;Vila Pavão;15,15
5222302;Vila Propício;6,57
5108600;Vila Rica;19,55
3205176;Vila Valério;12,09
3205200;Vila Velha;26,8
3556701;Vinhedo;47,09
3556800;Viradouro;13,09
3171600;Virgem da Lapa;5,59
3171808;Virginópolis;22,57
3171907;Virgolândia;0
3171709;Virgínia;7,67
4128658;Virmond;2,61
3172004;Visconde do Rio Branco;13,33
1508308;Viseu;0,71
4323507;Vista Alegre;0
3556909;Vista Alegre do Alto;3,86
4323606;Vista Alegre do Prata;3,94
4323705;Vista Gaúcha;1,76
2505501;Vista Serrana;5,15
4219358;Vitor Meireles;3,26
4128708;Vitorino;1,73
2113009;Vitorino Freire;24,75
3205309;Vitória;40,02
3556958;Vitória Brasil;8,97
2933307;Vitória da Conquista;19,41
4323754;Vitória das Missões;15,08
2616407;Vitória de Santo Antão;33,59
1600808;Vitória do Jari;0
2112902;Vitória do Mearim;10,22
1508357;Vitória do Xingu;2,96
2414902;Viçosa;53,66
2709400;Viçosa;21,05
3171303;Viçosa;37,04
2314102;Viçosa do Ceará;28,93
3172103;Volta Grande;5,08
3306305;Volta Redonda;20,95
3557006;Votorantim;31,74
3557105;Votuporanga;24,56
2414704;Várzea;0
2517100;Várzea;0
2314003;Várzea Alegre;19,71
2211357;Várzea Branca;0
2211407;Várzea Grande;9,77
5108402;Várzea Grande;22
2933158;Várzea Nova;7,48
3556503;Várzea Paulista;15,13
3170800;Várzea da Palma;8,74
2933059;Várzea da Roça;9,28
2933109;Várzea do Poço;0
2933406;Wagner;14,53
2211704;Wall Ferraz;2,51
2933455;Wanderley;5,57
1722081;Wanderlândia;0
3172202;Wenceslau Braz;13,02
4128500;Wenceslau Braz;11,87
2933505;Wenceslau Guimarães;2,73
4323770;Westfália;0
4219408;Witmarsum;7,25
1722107;Xambioá;3,61
4128807;Xambrê;46,43
4323804;Xangri-lá;12,38
4219507;Xanxerê;26,56
1200708;Xapuri;4,71
4219606;Xavantina;0
4219705;Xaxim;14,27
2616506;Xexéu;4,45
1508407;Xinguara;14,07
2933604;Xique-Xique;31,54
2517407;Zabelê;0
3557154;Zacarias;1,36
4219853;Zortéa;0
2114007;Zé Doca;3,63
1500347;Água Azul do Norte;4,63
3100609;Água Boa;22,68
5100201;Água Boa;15,18
2200202;Água Branca;28,88
2500106;Água Branca;7,52
2700102;Água Branca;15,23
5000203;Água Clara;5,51
3100708;Água Comprida;1,49
4200408;Água Doce;3,94
2100154;Água Doce do Maranhão;4,7
3200169;Água Doce do Norte;28,74
2900405;Água Fria;71,3
5200175;Água Fria de Goiás;8,97
5200209;Água Limpa;0
2400406;Água Nova;3,6
2600401;Água Preta;8,69
4300059;Água Santa;16,17
2600500;Águas Belas;14,56
3100906;Águas Formosas;38,97
4200556;Águas Frias;1,32
5200258;Águas Lindas de Goiás;20,49
4200606;Águas Mornas;4
3101003;Águas Vermelhas;0
3500402;Águas da Prata;9,11
4200507;Águas de Chapecó;0
3500501;Águas de Lindóia;26,57
3500550;Águas de Santa Bárbara;1,98
3500600;Águas de São Pedro;2,06
3200136;Águia Branca;7,14
3501202;Álvares Florence;0
3501301;Álvares Machado;17,94
3501400;Álvaro de Carvalho;0
4301552;Áurea;2,12
4101150;Ângulo;120,28
2900504;Érico Cardoso;5,68
1505106;Óbidos;8,63
3533809;Óleo;2,65
